CodAerolinea|IDAerolinea|AeropuertoOrigen|AeropuertoOrigenID|AeropuertoDestino|AeropuertoDestinoID|OperadoCarrier|Stops|Equipamiento|TicketsVendidos|Lugares|PrecioTicket|KilometrosTotales|Fecha|ocupacion
DL|2009|RDU|3626|MCO|3878|Y|0|CR9|27|114|65.56|9946.24|2023-01-01|23.684210526315788
DL|2009|RDU|3626|TPA|3646|Y|0|CR9 CRJ|4|79|59.51|5177.7|2023-01-01|5.063291139240507
DL|2009|RIC|3608|MSP|3858|Y|0|CR7|2|39|61.98|1013.39|2023-01-01|5.128205128205128
DL|2009|ROC|3622|DTW|3645|Y|0|CR9 CRJ|9|56|65.4|1674.02|2023-01-01|16.071428571428573
DL|2009|SAN|3731|JFK|3797||0|73H 757|23|96|51.02|1218.92|2023-01-01|23.958333333333336
DL|2009|SAN|3731|MSP|3858||0|320 738 739|4|30|72.14|2541.05|2023-01-01|13.333333333333334
DL|2009|SDF|4014|MCO|3878|Y|0|E75|8|75|57.79|2179.9|2023-01-01|10.666666666666668
DL|2009|SFO|3469|ATL|3682||0|763 739 757|4|20|73.11|1556.3|2023-01-01|20.0
DL|2009|SFO|3469|TPE|2276|Y|0|744|14|60|51.64|2613.33|2023-01-01|23.333333333333332
DL|2009|SLC|3536|BTM|4022|Y|0|CRJ|5|78|53.64|7821.4|2023-01-01|6.41025641025641
DL|2009|SLC|3536|ORD|3830|Y|0|CR9 E75|2|55|63.75|2736.56|2023-01-01|3.6363636363636362
DL|2009|TPE|2276|NRT|2279||0|744|14|60|73.55|4809.53|2023-01-01|23.333333333333332
DL|2009|VLD|5776|ATL|3682|Y|0|CRJ|21|116|74.88|5384.5|2023-01-01|18.103448275862068
DL|2009|XNA|4356|DTW|3645|Y|0|CR7|2|14|63.49|1342.3|2023-01-01|14.285714285714285
DN|17094|ABJ|253|DKR|1084||0|320|27|118|77.89|1253.66|2023-01-01|22.88135593220339
DN|17094|COO|245|LBV|970||0|320|2|100|70.62|2649.43|2023-01-01|2.0
DN|17094|CSK|1082|DKR|1084||0|CRJ|11|62|61.75|2165.41|2023-01-01|17.741935483870968
DN|17094|DKR|1084|COO|245||0|320|6|55|69.15|1672.73|2023-01-01|10.909090909090908
DT|5133|LAD|951|BZV|883||0|73G|6|38|53.99|4979.4|2023-01-01|15.789473684210526
DT|5133|VHC|957|LAD|951||0|73G 732|0|48|58.16|3324.29|2023-01-01|0.0
DV|4840|AKX|2920|TSE|2910||0|CRJ|15|80|79.81|2759.58|2023-01-01|18.75
DV|4840|ALA|2908|CIT|2914||0|735|26|118|54.92|2428.45|2023-01-01|22.033898305084744
DV|4840|ALA|2908|SCO|4367||0|735|4|23|79.34|959.77|2023-01-01|17.391304347826086
DV|4840|DMB|2911|ALA|2908||0|CRJ|9|107|57.67|5339.0|2023-01-01|8.411214953271028
DV|4840|GYD|2922|SCO|4367||0|CRJ|13|104|52.13|1808.72|2023-01-01|12.5
DV|4840|PPK|6084|ALA|2908||0|AN4|15|66|77.35|1435.44|2023-01-01|22.727272727272727
DV|4840|SCO|4367|ALA|2908||0|735|3|75|78.49|2333.89|2023-01-01|4.0
DV|4840|SCO|4367|EVN|3964||0|CRJ|10|81|72.97|1235.3|2023-01-01|12.345679012345679
DV|4840|SCO|4367|GYD|2922||0|CRJ|23|115|76.26|2401.77|2023-01-01|20.0
DV|4840|TSE|2910|DMB|2911||0|CRJ|10|59|62.82|3110.1|2023-01-01|16.94915254237288
DX|1954|BLL|608|EBJ|610||0|AT5 SF3|1|71|54.68|948.22|2023-01-01|1.4084507042253522
DY|3737|AGP|1230|HAM|342||0|73H|4|45|64.43|2266.06|2023-01-01|8.88888888888889
DY|3737|ALC|1212|SVG|666||0|73H|29|123|51.11|7990.900000000001|2023-01-01|23.577235772357724
DY|3737|BEG|1739|OSL|644||0|733|1|66|63.64|1523.35|2023-01-01|1.5151515151515151
DY|3737|BGO|636|CPH|609||0|73H|12|82|55.62|1583.87|2023-01-01|14.634146341463413
DY|3737|BGO|636|PMI|3998||0|73H|10|109|69.31|1673.94|2023-01-01|9.174311926605505
DY|3737|CPH|609|ARN|737||0|73H|2|65|70.02|1448.5|2023-01-01|3.076923076923077
DY|3737|HAM|342|LPA|1054||0|73H|27|121|60.23|1591.76|2023-01-01|22.31404958677686
DY|3737|HEL|421|PRG|1587||0|73H|7|40|61.68|3120.02|2023-01-01|17.5
DY|3737|KRK|669|TRD|665||0|73H|23|94|71.27|4005.11|2023-01-01|24.46808510638298
DY|3737|LGW|502|DBV|1200||0|73H|20|119|52.98|2686.23|2023-01-01|16.80672268907563
DY|3737|LGW|502|LPA|1054||0|73H|19|116|78.16|1699.6000000000001|2023-01-01|16.379310344827587
DY|3737|LLA|734|ARN|737||0|73H|3|89|64.43|9412.57|2023-01-01|3.3707865168539324
DY|3737|NCE|1354|BGO|636||0|73H|1|6|67.08|1028.84|2023-01-01|16.666666666666664
DY|3737|OLB|1520|ARN|737||0|73H|18|114|55.92|3844.2000000000003|2023-01-01|15.789473684210526
DY|3737|OSL|644|EDI|535||0|73H|6|93|58.48|1216.99|2023-01-01|6.451612903225806
DY|3737|OSL|644|FCO|1555||0|73H 733|27|109|59.87|1216.08|2023-01-01|24.770642201834864
DY|3737|OSL|644|MAN|478||0|73H|3|93|61.67|1329.83|2023-01-01|3.225806451612903
DY|3737|OSL|644|PUY|1203||0|733|13|68|59.55|1041.85|2023-01-01|19.11764705882353
DY|3737|OSL|644|SZZ|676||0|733|26|116|65.62|3253.78|2023-01-01|22.413793103448278
DY|3737|OSL|644|WAW|679||0|733 73H|20|82|77.52|2125.78|2023-01-01|24.390243902439025
DY|3737|TRF|664|LPA|1054||0|73H|4|65|56.46|7022.200000000001|2023-01-01|6.153846153846154
E2|3098|ACC|248|ABJ|253||0|M82|7|61|78.21|1657.91|2023-01-01|11.475409836065573
EF|2324|MXV|6374|ULN|3380||0|DH4|18|84|68.57|1839.4|2023-01-01|21.428571428571427
EG|2989|LED|2948|TJU|7563||0|320|4|56|75.71|906.53|2023-01-01|7.142857142857142
EI|837|ATL|3682|ORD|3830|Y|0|CR7 ERJ E70|22|102|72.5|1044.7|2023-01-01|21.568627450980394
EI|837|DUB|599|ADB|1706||0|320|16|93|68.6|1108.21|2023-01-01|17.20430107526882
EI|837|DUB|599|LYS|1335||0|320|3|25|64.86|4329.599999999999|2023-01-01|12.0
EI|837|FCO|1555|DUB|599||0|320|3|45|64.85|1208.93|2023-01-01|6.666666666666667
EI|837|GLA|534|DUB|599|Y|0|AT7 AT4|19|107|67.05|1205.2|2023-01-01|17.75700934579439
EI|837|MAN|478|SNN|603|Y|0|AT7 AT4|2|45|56.08|3508.2|2023-01-01|4.444444444444445
EI|837|NOC|600|LGW|502||0|319|10|89|51.88|2587.02|2023-01-01|11.235955056179774
EI|837|ORK|596|BCN|1218||0|320|15|104|66.97|9500.84|2023-01-01|14.423076923076922
EI|837|ORK|596|GLA|534|Y|0|AT7|6|67|52.36|6599.6|2023-01-01|8.955223880597014
EK|2183|BCN|1218|DXB|2188||0|388|3|28|73.5|2195.4|2023-01-01|10.714285714285714
EK|2183|BKK|3885|HKG|3077||0|388|23|110|53.59|5231.5|2023-01-01|20.909090909090907
EK|2183|BOM|2997|DXB|2188||0|77W 772 73H 332 773|11|83|75.75|3419.62|2023-01-01|13.253012048192772
EK|2183|DXB|2188|CPH|609||0|77W|11|82|70.85|7289.8|2023-01-01|13.414634146341465
EK|2183|DXB|2188|KBP|2939||0|345|16|87|59.54|1556.5|2023-01-01|18.39080459770115
EK|2183|DXB|2188|KWI|2176||0|77W 772 332 773|8|44|62.14|1189.4|2023-01-01|18.181818181818183
EK|2183|DXB|2188|LOS|273||0|77W|6|96|69.87|1221.38|2023-01-01|6.25
EK|2183|DXB|2188|LUN|907||0|343|5|38|74.9|7182.200000000001|2023-01-01|13.157894736842104
EK|2183|DXB|2188|SFO|3469||0|77W|6|84|76.44|3764.7000000000003|2023-01-01|7.142857142857142
EK|2183|KUL|3304|DXB|2188||0|773 77W|8|50|60.0|1210.13|2023-01-01|16.0
EK|2183|LCA|1197|DXB|2188||0|773|10|93|79.98|1537.66|2023-01-01|10.75268817204301
EK|2183|MEL|3339|DXB|2188||0|388|11|45|52.72|2054.32|2023-01-01|24.444444444444443
EK|2183|VCE|1551|DXB|2188||0|77W|12|111|56.86|1779.6000000000001|2023-01-01|10.81081081081081
EL|336|ROV|2964|SKG|1486||0|AR8|25|107|59.05|3161.86|2023-01-01|23.364485981308412
EN|807|VRN|1550|FRA|340||0|E95|23|103|66.72|6277.0|2023-01-01|22.330097087378643
EP|2923|DXB|2188|BUZ|2106||0|100|3|33|58.75|2370.66|2023-01-01|9.090909090909092
EP|2923|IKA|4330|EVN|3964||0|100|6|71|55.76|1573.7|2023-01-01|8.450704225352112
EP|2923|MHD|4331|DYU|2979||0|100|19|81|62.22|1145.8|2023-01-01|23.456790123456788
EP|2923|MHD|4331|MZR|2053||0|100|8|89|74.55|4952.200000000001|2023-01-01|8.98876404494382
EP|2923|PGU|7546|AWZ|2104||0|100|17|102|64.29|1123.7|2023-01-01|16.666666666666664
EP|2923|RZR|2151|MHD|4331||0|AT7|0|17|61.44|3841.92|2023-01-01|0.0
EP|2923|THR|2131|BXR|5928||0|100|21|94|55.94|3025.11|2023-01-01|22.340425531914892
EQ|4863|GRU|2564|UIO|2688||0|E70|5|22|68.58|1028.9|2023-01-01|22.727272727272727
EQ|4863|XMS|2680|TNW|\N||0|E90|18|93|70.72|1763.16|2023-01-01|19.35483870967742
ET|2220|ADD|1107|ACC|248||0|738|12|90|67.39|2570.04|2023-01-01|13.333333333333334
ET|2220|ADD|1107|GDQ|1114||0|DH8|5|92|61.72|1131.46|2023-01-01|5.434782608695652
ET|2220|ADD|1107|RUH|2082||0|738|16|101|57.3|1544.99|2023-01-01|15.841584158415841
ET|2220|AXU|1110|ADD|1107||0|DH8|14|74|53.38|4804.9|2023-01-01|18.91891891891892
ET|2220|BKO|1044|LFW|298|Y|0|73W|21|99|62.82|977.15|2023-01-01|21.21212121212121
ET|2220|FCO|1555|MXP|1524||0|763|3|21|74.69|2550.84|2023-01-01|14.285714285714285
ET|2220|FRA|340|ARN|737|Y|0|32A 321|6|103|58.34|6738.400000000001|2023-01-01|5.825242718446602
ET|2220|FRA|340|WAW|679|Y|0|321 320 32A 319|4|51|70.48|2032.99|2023-01-01|7.8431372549019605
ET|2220|HEL|421|FRA|340|Y|0|32A 321|16|76|68.45|3173.79|2023-01-01|21.052631578947366
ET|2220|LIS|1638|FRA|340|Y|0|321|15|112|68.92|2102.55|2023-01-01|13.392857142857142
ET|2220|LLI|1117|GDQ|1114||0|DH8|19|104|72.43|3557.4|2023-01-01|18.269230769230766
ET|2220|LUN|907|LLW|1016||0|DH8|14|108|66.81|1323.97|2023-01-01|12.962962962962962
ET|2220|OXB|5665|CKY|4162||0|DH8|7|71|69.57|877.71|2023-01-01|9.859154929577464
ET|2220|VIE|1613|FRA|340|Y|0|321|2|45|58.39|1204.21|2023-01-01|4.444444444444445
ET|2220|ZNZ|1186|JRO|1180||0|763|6|43|71.23|3054.2|2023-01-01|13.953488372093023
EU|2193|BHY|6351|CKG|3393||0|319|22|108|62.08|3643.69|2023-01-01|20.37037037037037
EU|2193|CSX|3371|HGH|3386||0|319|18|100|52.46|3471.52|2023-01-01|18.0
EY|2222|AUH|2179|EBL|3989||0|320|2|90|51.24|1927.8999999999999|2023-01-01|2.2222222222222223
EY|2222|AUH|2179|HYD|3141||0|737 320|7|67|79.14|7656.1|2023-01-01|10.44776119402985
EY|2222|AUH|2179|MSQ|2954||0|320|4|56|74.22|1228.98|2023-01-01|7.142857142857142
EY|2222|BEG|1739|ARN|737||0|319|8|79|57.82|2177.79|2023-01-01|10.126582278481013
EY|2222|BKK|3885|MDL|3222|Y|0|320|9|102|77.97|2611.86|2023-01-01|8.823529411764707
EY|2222|BRU|302|EWR|3494||0|330|1|95|66.91|4556.7|2023-01-01|1.0526315789473684
EY|2222|CAI|1128|AUH|2179||0|320|18|86|74.13|3832.03|2023-01-01|20.930232558139537
EY|2222|DAC|3076|AUH|2179||0|77W|15|72|50.92|2341.3999999999996|2023-01-01|20.833333333333336
EY|2222|GVA|1665|AUH|2179||0|333|25|120|55.05|1836.48|2023-01-01|20.833333333333336
F2|2409|LAU|1144|WIL|1147||0|DH8|6|58|53.62|822.48|2023-01-01|10.344827586206897
F7|2420|LEJ|348|ZRH|1678||0|S20|14|64|61.99|4175.61|2023-01-01|21.875
F7|2420|LUG|1675|GVA|1665||0|S20|5|48|79.99|2469.56|2023-01-01|10.416666666666668
F7|2420|ZRH|1678|TRN|1526||0|S20|16|100|53.74|2252.89|2023-01-01|16.0
F9|2468|CUN|1852|STL|3678||0|320|5|27|54.7|1798.57|2023-01-01|18.51851851851852
F9|2468|DEN|3751|ILG|3859||0|320|10|89|76.14|950.99|2023-01-01|11.235955056179774
F9|2468|DEN|3751|IND|3585||0|320 319|7|31|64.94|4640.5|2023-01-01|22.58064516129032
F9|2468|FLL|3533|DEN|3751||0|319 320|1|41|61.29|1394.81|2023-01-01|2.4390243902439024
F9|2468|MCO|3878|TTN|3447||0|319|16|110|54.14|1802.16|2023-01-01|14.545454545454545
F9|2468|MDW|3747|ILG|3859||0|320|7|29|57.38|2117.07|2023-01-01|24.137931034482758
F9|2468|PGA|4124|DEN|3751|Y|0|BE1|1|16|72.79|1277.6|2023-01-01|6.25
F9|2468|STL|3678|CUN|1852||0|320|19|81|78.37|1899.61|2023-01-01|23.456790123456788
F9|2468|STL|3678|PVR|1836||0|319|8|69|75.65|1059.19|2023-01-01|11.594202898550725
F9|2468|TTN|3447|FLL|3533||0|319|17|91|76.12|5808.099999999999|2023-01-01|18.681318681318682
FB|1548|LHR|507|SOF|1194||0|320 319 E90|3|19|57.02|1111.0|2023-01-01|15.789473684210526
FB|1548|SOF|1194|PRG|1587||0|319 E90|17|111|68.96|2728.15|2023-01-01|15.315315315315313
FB|1548|TXL|351|SOF|1194||0|319 E90|20|102|75.53|1338.09|2023-01-01|19.607843137254903
FD|4947|CNX|3931|HGH|3386||0|320|6|66|56.94|1329.72|2023-01-01|9.090909090909092
FD|4947|DMK|3157|PNH|3034||0|320|14|62|74.52|1802.71|2023-01-01|22.58064516129032
FD|4947|DMK|3157|SZX|3374||0|320|20|85|63.74|955.7|2023-01-01|23.52941176470588
FD|4947|HAN|3199|DMK|3157||0|320|10|92|71.53|2850.77|2023-01-01|10.869565217391305
FE|4044|TPE|2276|KWE|3394||0|M83|8|69|57.03|2653.89|2023-01-01|11.594202898550725
FE|4044|TSA|2275|TSN|3368||0|M83|22|94|63.73|1310.03|2023-01-01|23.404255319148938
FI|2835|KEF|16|OSL|644||0|75W 75T|16|81|76.42|1101.54|2023-01-01|19.753086419753085
FI|2835|LGW|502|KEF|16||0|75W|23|112|66.19|3267.25|2023-01-01|20.535714285714285
FJ|879|APW|1969|NAN|1960||0|73H|11|93|66.73|7125.900000000001|2023-01-01|11.827956989247312
FJ|879|NAN|1960|VLI|1997||0|73W AT5|3|69|50.69|2102.31|2023-01-01|4.3478260869565215
FJ|879|SUV|1961|NAN|1960|Y|0|AT5|15|82|79.61|2381.3999999999996|2023-01-01|18.29268292682927
FL|1316|ALB|3864|EWR|3494|Y|0|73W|21|106|50.65|2082.43|2023-01-01|19.81132075471698
FL|1316|ALB|3864|FLL|3533|Y|0|73W|6|64|77.47|3597.98|2023-01-01|9.375
FL|1316|ATL|3682|BWI|3849||0|73G|1|56|76.79|1797.37|2023-01-01|1.7857142857142856
FL|1316|BWI|3849|ABQ|4019|Y|0|73W|19|88|58.15|1267.12|2023-01-01|21.59090909090909
FL|1316|BWI|3849|AUS|3673|Y|0|73C|5|46|54.68|1183.82|2023-01-01|10.869565217391305
FL|1316|BWI|3849|CLE|3486|Y|0|733|18|102|66.48|4681.1|2023-01-01|17.647058823529413
FL|1316|CLT|3876|MCO|3878|Y|0|73W 733|8|36|71.04|2751.88|2023-01-01|22.22222222222222
FL|1316|DCA|3520|RSW|3793||0|717|10|82|65.85|3256.7|2023-01-01|12.195121951219512
FL|1316|JAX|3712|BWI|3849|Y|0|73W|14|108|55.84|1179.71|2023-01-01|12.962962962962962
FL|1316|LAS|3877|DEN|3751|Y|0|73C 73W|16|94|63.69|2410.0|2023-01-01|17.02127659574468
FL|1316|LAS|3877|MKE|3717|Y|0|73W|10|68|54.26|956.68|2023-01-01|14.705882352941178
FL|1316|LIT|3660|BWI|3849|Y|0|73W 733|8|45|72.56|1702.23|2023-01-01|17.77777777777778
FL|1316|MCO|3878|MEM|3473|Y|0|73C 73W|9|42|70.73|2066.39|2023-01-01|21.428571428571427
FL|1316|MDW|3747|GSP|4034|Y|0|73W|16|68|77.55|1781.48|2023-01-01|23.52941176470588
FL|1316|MDW|3747|MBJ|1780||0|73G|13|95|70.91|4156.59|2023-01-01|13.684210526315791
FL|1316|MDW|3747|OAK|3453|Y|0|73W|28|123|74.49|1045.18|2023-01-01|22.76422764227642
FL|1316|MDW|3747|ORF|3611|Y|0|73W|1|21|50.96|3900.0|2023-01-01|4.761904761904762
FL|1316|MEX|1824|SAT|3621||0|73G|3|57|51.88|2658.95|2023-01-01|5.263157894736842
FL|1316|MSY|3861|MDW|3747|Y|0|73W|14|77|72.59|1337.6|2023-01-01|18.181818181818183
FL|1316|PHL|3752|ICT|3457|Y|0|73C|6|62|61.96|3006.3|2023-01-01|9.67741935483871
FL|1316|PIT|3570|MCO|3878||0|717|1|7|67.38|4502.200000000001|2023-01-01|14.285714285714285
FL|1316|PUJ|1760|MDW|3747||0|73G|25|123|78.75|1798.6000000000001|2023-01-01|20.32520325203252
FL|1316|RDU|3626|BWI|3849|Y|0|73W 733|23|106|54.03|6720.8|2023-01-01|21.69811320754717
FL|1316|SAT|3621|MEX|1824||0|73G|7|36|75.28|2145.33|2023-01-01|19.444444444444446
FL|1316|SNA|3867|DEN|3751|Y|0|73W|11|45|72.38|917.09|2023-01-01|24.444444444444443
FL|1316|STL|3678|DTW|3645|Y|0|73C|5|40|59.33|1119.93|2023-01-01|12.5
FL|1316|STL|3678|MKE|3717|Y|0|73W|11|99|78.91|1896.42|2023-01-01|11.11111111111111
FL|1316|TPA|3646|MCI|3458|Y|0|73C|6|84|65.26|1539.36|2023-01-01|7.142857142857142
FL|1316|TPA|3646|PIT|3570||0|717|2|49|57.22|6591.3|2023-01-01|4.081632653061225
FL|1316|TPA|3646|RDU|3626|Y|0|73W|8|50|72.74|2842.12|2023-01-01|16.0
FL|1316|TUS|3636|LAS|3877|Y|0|73W|7|54|60.57|6529.8|2023-01-01|12.962962962962962
FM|4609|CAN|3370|SHA|3391||0|738 333 757|8|40|59.43|3814.69|2023-01-01|20.0
FM|4609|CAN|3370|XMN|3383||0|738|18|106|53.66|3173.38|2023-01-01|16.9811320754717
FM|4609|NKG|3388|HKG|3077|Y|0|321|15|83|56.86|1471.6|2023-01-01|18.072289156626507
FM|4609|PVG|3406|HKT|3179||0|757 738|11|102|64.19|6571.27|2023-01-01|10.784313725490197
FM|4609|PVG|3406|ICN|3930||0|738|32|129|64.82|6560.599999999999|2023-01-01|24.8062015503876
FM|4609|SHA|3391|SWA|4302||0|738|19|78|56.27|1083.33|2023-01-01|24.358974358974358
FM|4609|SJW|6347|SHA|3391||0|738 737|6|53|56.91|1807.81|2023-01-01|11.320754716981133
FO|476|AAY|3979|SAH|3980||0|CR7|3|72|56.83|3897.45|2023-01-01|4.166666666666666
FR|4296|ACE|1055|LBA|517||0|738|10|86|73.55|7421.0|2023-01-01|11.627906976744185
FR|4296|AGP|1230|BLQ|1538||0|738|6|100|71.31|6932.9|2023-01-01|6.0
FR|4296|AGP|1230|IBZ|1225||0|738|14|90|66.09|1229.92|2023-01-01|15.555555555555555
FR|4296|AHO|1517|EIN|585||0|738|6|68|50.55|3639.8|2023-01-01|8.823529411764707
FR|4296|AHO|1517|STN|548||0|738|16|66|67.2|2624.51|2023-01-01|24.242424242424242
FR|4296|ALC|1212|BRU|302||0|738|6|35|79.89|2678.43|2023-01-01|17.142857142857142
FR|4296|ALC|1212|DUB|599||0|738|4|88|56.21|1806.0|2023-01-01|4.545454545454546
FR|4296|ALC|1212|NRN|4198||0|738|15|106|71.16|1384.95|2023-01-01|14.150943396226415
FR|4296|BCN|1218|BHX|469||0|738|25|107|75.01|2695.99|2023-01-01|23.364485981308412
FR|4296|BCN|1218|BUD|1489||0|738|1|96|58.28|7474.0|2023-01-01|1.0416666666666665
FR|4296|BCN|1218|STN|548||0|738|1|50|52.47|3305.0|2023-01-01|2.0
FR|4296|BDS|1506|CRL|304||0|738|3|53|55.99|1695.33|2023-01-01|5.660377358490567
FR|4296|BDS|1506|GRO|1222||0|738|5|58|53.75|1157.05|2023-01-01|8.620689655172415
FR|4296|BGY|1525|AHO|1517||0|738|13|76|58.91|873.59|2023-01-01|17.105263157894736
FR|4296|BGY|1525|MLA|1606||0|738|6|92|52.17|2854.93|2023-01-01|6.521739130434782
FR|4296|BGY|1525|WMI|8414||0|738|26|113|74.86|1627.07|2023-01-01|23.008849557522122
FR|4296|BHX|469|ACE|1055||0|738|7|63|59.96|1073.23|2023-01-01|11.11111111111111
FR|4296|BHX|469|MLA|1606||0|738|9|76|50.91|4261.5|2023-01-01|11.842105263157894
FR|4296|BHX|469|TFS|1056||0|738|5|35|72.91|1651.6|2023-01-01|14.285714285714285
FR|4296|BLL|608|AHO|1517||0|738|2|93|56.56|2317.8|2023-01-01|2.1505376344086025
FR|4296|BRE|353|ALC|1212||0|738|15|67|64.71|1875.56|2023-01-01|22.388059701492537
FR|4296|BRE|353|MAN|478||0|738|5|49|56.33|3699.5|2023-01-01|10.204081632653061
FR|4296|BRI|1501|CIA|1553||0|738|17|92|69.59|7985.900000000001|2023-01-01|18.478260869565215
FR|4296|BRS|490|FAO|1626||0|738|7|81|76.84|1133.55|2023-01-01|8.641975308641975
FR|4296|BRU|302|LIS|1638||0|738|9|82|55.69|5288.400000000001|2023-01-01|10.975609756097562
FR|4296|BVA|1367|DUB|599||0|738|18|83|54.77|3613.1|2023-01-01|21.686746987951807
FR|4296|CAG|1519|BRI|1501||0|738|1|62|58.02|1969.31|2023-01-01|1.6129032258064515
FR|4296|CAG|1519|TSF|1539||0|738|17|109|61.0|2262.25|2023-01-01|15.59633027522936
FR|4296|CCF|1352|CRL|304||0|738|12|85|77.73|929.11|2023-01-01|14.117647058823529
FR|4296|CHQ|1474|LBA|517||0|738|16|108|58.48|4711.2|2023-01-01|14.814814814814813
FR|4296|CIA|1553|BTS|1745||0|738|10|81|74.23|3682.29|2023-01-01|12.345679012345679
FR|4296|CRL|304|GOA|1528||0|738|12|111|60.21|1905.51|2023-01-01|10.81081081081081
FR|4296|CRL|304|IBZ|1225||0|738|8|92|77.48|1827.01|2023-01-01|8.695652173913043
FR|4296|CRL|304|MAN|478||0|738|19|101|75.28|3506.76|2023-01-01|18.81188118811881
FR|4296|CRL|304|OPO|1636||0|738|4|61|53.15|7402.200000000001|2023-01-01|6.557377049180328
FR|4296|CRL|304|RDZ|1289||0|738|2|79|59.57|1574.91|2023-01-01|2.5316455696202533
FR|4296|CRL|304|RYG|657||0|738|15|78|59.08|1512.23|2023-01-01|19.230769230769234
FR|4296|CRL|304|ZTH|1488||0|738|15|106|63.83|6806.7|2023-01-01|14.150943396226415
FR|4296|CTA|1509|BLQ|1538||0|738|6|52|71.94|2823.6000000000004|2023-01-01|11.538461538461538
FR|4296|CTA|1509|TSF|1539||0|738|31|126|79.03|7847.3|2023-01-01|24.6031746031746
FR|4296|DUB|599|STN|548||0|738|16|101|67.14|4724.9|2023-01-01|15.841584158415841
FR|4296|EDI|535|KUN|3956||0|738|19|108|56.93|1071.16|2023-01-01|17.59259259259259
FR|4296|EDI|535|RYG|657||0|738|0|61|60.73|984.35|2023-01-01|0.0
FR|4296|EGC|1265|CRL|304||0|738|18|75|50.97|2465.0|2023-01-01|24.0
FR|4296|EIN|585|BDS|1506||0|738|29|118|71.98|2309.09|2023-01-01|24.576271186440678
FR|4296|EIN|585|TPS|1515||0|738|0|54|62.66|1848.93|2023-01-01|0.0
FR|4296|EMA|523|WMI|8414||0|738|27|113|53.74|7805.8|2023-01-01|23.893805309734514
FR|4296|ESU|5671|MRS|1353||0|738|7|54|61.48|7515.91|2023-01-01|12.962962962962962
FR|4296|FKB|4166|AGP|1230||0|738|2|70|58.49|6467.4|2023-01-01|2.857142857142857
FR|4296|FMM|3986|AHO|1517||0|738|21|85|51.98|1808.43|2023-01-01|24.705882352941178
FR|4296|FSC|1323|CRL|304||0|738|8|106|53.28|896.02|2023-01-01|7.547169811320755
FR|4296|GDN|668|BRS|490||0|738|4|80|71.41|4018.9|2023-01-01|5.0
FR|4296|GRO|1222|LTN|492||0|738|4|78|68.32|1593.26|2023-01-01|5.128205128205128
FR|4296|GRO|1222|RBA|1072||0|738|14|79|63.88|2270.2|2023-01-01|17.72151898734177
FR|4296|GSE|691|AGP|1230||0|738|7|75|50.43|3846.72|2023-01-01|9.333333333333334
FR|4296|GSE|691|ALC|1212||0|738|11|99|72.25|2268.08|2023-01-01|11.11111111111111
FR|4296|GSE|691|STN|548||0|738|9|45|53.65|2599.16|2023-01-01|20.0
FR|4296|HHN|355|DUB|599||0|738|2|66|79.53|1166.51|2023-01-01|3.0303030303030303
FR|4296|HHN|355|EDI|535||0|738|26|119|52.81|2655.2999999999997|2023-01-01|21.84873949579832
FR|4296|HHN|355|PMI|3998||0|738|4|81|70.63|3645.2|2023-01-01|4.938271604938271
FR|4296|KRK|669|CAG|1519||0|738|31|129|74.46|4282.099999999999|2023-01-01|24.031007751937985
FR|4296|KRK|669|EMA|523||0|738|22|114|70.34|862.35|2023-01-01|19.298245614035086
FR|4296|KUN|3956|RYG|657||0|738|7|97|57.39|7392.3|2023-01-01|7.216494845360824
FR|4296|LBA|517|ACE|1055||0|738|4|41|71.65|801.63|2023-01-01|9.75609756097561
FR|4296|LBA|517|DUB|599||0|738|15|93|70.46|1625.56|2023-01-01|16.129032258064516
FR|4296|LDY|468|STN|548||0|738|6|37|55.01|888.12|2023-01-01|16.216216216216218
FR|4296|LPA|1054|OPO|1636||0|738|10|80|71.38|1924.79|2023-01-01|12.5
FR|4296|LPL|491|KGS|1458||0|738|17|108|73.02|3588.28|2023-01-01|15.74074074074074
FR|4296|MAN|478|BRE|353||0|738|13|98|78.02|1593.19|2023-01-01|13.26530612244898
FR|4296|MAN|478|CIA|1553||0|738|0|36|59.17|4042.5|2023-01-01|0.0
FR|4296|MAN|478|CRL|304||0|738|25|101|58.74|3653.19|2023-01-01|24.752475247524753
FR|4296|MAN|478|PFO|1198||0|738|14|78|50.2|2430.4|2023-01-01|17.94871794871795
FR|4296|MLA|1606|BRI|1501||0|738|6|36|65.64|1365.82|2023-01-01|16.666666666666664
FR|4296|MLA|1606|EIN|585||0|738|12|49|58.91|3933.66|2023-01-01|24.489795918367346
FR|4296|MLA|1606|GRO|1222||0|738|1|27|62.66|1081.65|2023-01-01|3.7037037037037033
FR|4296|MLA|1606|GSE|691||0|738|27|110|50.51|3132.53|2023-01-01|24.545454545454547
FR|4296|NDR|5673|MRS|1353||0|738|22|110|71.5|4288.1|2023-01-01|20.0
FR|4296|NRN|4198|ACE|1055||0|738|1|93|63.41|1960.3|2023-01-01|1.0752688172043012
FR|4296|NUE|347|ALC|1212||0|738|9|38|78.3|3963.5|2023-01-01|23.684210526315788
FR|4296|NYO|699|AHO|1517||0|738|19|116|52.95|3236.8|2023-01-01|16.379310344827587
FR|4296|NYO|699|TSF|1539||0|738|4|76|50.11|2495.26|2023-01-01|5.263157894736842
